Latitude,Longitude,Sample Date,nir,green,swir16,swir22,NDMI,MNDWI
48.82866240347023,107.38626442803906,2001-03-31,12513.0,9271.0,14774.0,12387.0,-0.0828599699490597,-0.22886254938656592
-76.67196268786374,53.98701507999546,2002-04-08,38702.0,41522.0,11803.0,11285.0,0.5326007326007315,0.557318330989216
-25.47616886203093,72.7080758127732,2002-06-13,8161.0,8307.0,8058.5,7925.0,0.00631955362372449,0.015184381778741773
-69.14356928547664,106.48536099699638,2003-10-16,38067.0,41038.0,11721.0,11005.0,0.5291636538925031,0.555677704277942
65.35861665760683,140.40192305432387,2005-05-12,26080.0,27779.0,8932.0,8484.0,0.48977493430823577,0.5133883577129457
22.193662828960427,-58.32174353344711,2006-08-31,,,,,,
-30.438355526523146,-44.79013704962016,2005-06-19,,,,,,
-78.55949694851574,-146.16650165728717,2006-07-23,37019.0,40682.5,11135.0,10264.0,0.537525439215848,0.5702224152072165
-34.0231820911808,28.180850758622633,2000-07-08,30148.0,30037.0,18295.0,16953.0,0.24467931383275138,0.24294463295539137
-31.46700203518553,-167.06078143317285,2001-05-19,,,,,,
41.32911210085153,-12.384713472314344,2003-04-29,20124.0,19833.0,19873.0,18870.0,0.006275470660299506,-0.0010074044225054123
24.760344843938363,15.352068494727584,2004-03-11,21207.0,15945.5,23678.0,20812.0,-0.055051799041996086,-0.19514934319280175
69.69829366373878,-76.84514923381761,2002-04-03,35988.0,37812.5,10899.0,10205.0,0.5350950156759858,0.5525081346293985
-5.0013134708491265,32.69997380484387,2002-07-17,14888.0,9711.0,16572.0,12837.0,-0.05352828989192609,-0.2610432599018367
-68.4730357311057,-169.0199100219422,2002-07-22,,,,,,
38.3840617001391,-166.5546520502828,2003-02-14,,,,,,
46.94130875104154,116.13620183747697,2000-05-13,16354.0,12719.0,19918.0,17481.0,-0.09825760917512102,-0.22057787174066176
11.029895562509322,-50.33136909194536,2005-10-06,,,,,,
48.77409239182098,-134.25821544532147,2001-11-15,,,,,,
-1.1167926544096662,8.007573619729573,2006-01-29,,,,,,
4.091909288758931,97.19767911549991,2005-01-26,15495.0,9008.5,12661.0,9865.5,0.10065350191788572,-0.1685548812847543
-13.042616695461067,-102.30443010113646,2002-03-25,,,,,,
-85.42455718606287,44.240571294840095,2003-03-18,,,,,,
-70.57954314120519,-149.27491260224352,2000-03-20,,,,,,
-84.34274657638784,-161.39458037930123,2000-07-21,,,,,,
24.55387402748047,11.287667364533277,2003-06-06,25210.0,17262.0,65535.0,29509.0,-0.4443771006667029,-0.5830283705931367
-33.4159234062612,14.628643779638345,2004-08-26,,,,,,
1.5427244096464987,49.47476453935436,2003-06-04,8019.0,8345.0,7738.0,7648.0,0.017833343910642774,0.037741714854193635
73.36196530669675,81.39288014015816,2004-08-09,33123.5,65535.0,8369.0,8069.0,0.5966017955052103,0.7735169950205661
